gene	logFC	logCPM	LR	PValue	FDR	gene_status	cols	is_sig
1139	ENSG00000143624	0.221600411760426	7.14418913282567	3.34037789731823	0.0675990821296714	0.183608965263665	0	black	n.s.
1140	ENSG00000143641	-0.140692319555415	8.037298131312	1.03074168059338	0.309984531884328	0.532508175548515	0	black	n.s.
1141	ENSG00000143702	0.563230908956318	7.09703083433536	13.7413881367484	0.000209780407474444	0.0015462965724088	1	red	Upregulated
1142	ENSG00000143742	0.126627569001566	7.20574271427915	1.03353794619078	0.309329151994806	0.532168954464254	0	black	n.s.
1143	ENSG00000143753	-0.30159451318103	7.30561564311856	5.02812672117383	0.0249388585450899	0.0843151684360736	0	black	n.s.
1144	ENSG00000143761	-0.22112620602415	8.50336203437761	3.73899050752766	0.0531565511492031	0.153367310784561	0	black	n.s.
1145	ENSG00000143774	0.00684255106208486	7.07744318900229	0.00256933325225361	0.95957366806802	0.982656196165876	0	black	n.s.
1146	ENSG00000143776	0.0737128806287556	7.15756515115903	0.395930883476908	0.529198236007303	0.720285343031805	0	black	n.s.
1147	ENSG00000143819	0.219147826151979	7.26191557935713	1.58680600052836	0.207783061413784	0.414374250582364	0	black	n.s.
1148	ENSG00000143870	0.182195283111561	7.59172728968844	1.14655826755261	0.28427078539959	0.503386127626099	0	black	n.s.
1149	ENSG00000143878	-1.10914049156559	7.70556247030033	36.1429231687457	1.83363159641442e-09	4.60838013267527e-08	-1	blue	Downregulated
1150	ENSG00000143933	0.03087940297849	8.42892841125257	0.0328509137667368	0.856172754782846	0.939073707278212	0	black	n.s.
1151	ENSG00000143947	-0.0024040661503041	8.95418418288252	0.000116095157011387	0.991403162653134	0.995699083916436	0	black	n.s.
1152	ENSG00000144028	0.275607585814573	8.12650906503401	5.22846822540003	0.0222200925583657	0.0773808231665291	0	black	n.s.
1153	ENSG00000144043	-0.02623333223778	7.47196942548592	0.0383319994460791	0.844777984923855	0.93238459076781	0	black	n.s.
1154	ENSG00000144224	0.145892071391922	7.60217120279188	1.69619019792482	0.192786970764153	0.394141010706199	0	black	n.s.
1155	ENSG00000144381	0.153381468979313	7.23525182640749	1.4687584374273	0.225541686500229	0.435226603181756	0	black	n.s.
1156	ENSG00000144567	0.171088307870468	7.31255898550974	1.5889862808614	0.207471025799746	0.414147904132315	0	black	n.s.
1157	ENSG00000144674	0.234060087056982	7.58816928393608	1.80719349342283	0.17884526377209	0.37307122022858	0	black	n.s.
1158	ENSG00000144713	0.180392154764106	9.59616687648603	0.947383486996443	0.330386203593702	0.55178992849997	0	black	n.s.
1159	ENSG00000144724	-0.833951521363335	7.56538325282106	22.5749435656139	2.02103340705621e-06	2.43692236249668e-05	-1	blue	Downregulated
1160	ENSG00000144746	-0.409648696741415	8.50456203578516	11.9161116638597	0.00055650518191134	0.00353923722398493	-1	blue	Downregulated
1161	ENSG00000144749	0.0241546110479608	6.97232636602566	0.0148760616116874	0.902924787969382	0.966603773950679	0	black	n.s.
1162	ENSG00000144810	-0.874998058244214	7.75723328096774	4.31309793442398	0.037820029022561	0.117249122629676	0	black	n.s.
1163	ENSG00000144824	0.470538061009104	6.83016381552461	7.60845214220072	0.00580953319921929	0.0265179130275086	1	red	Upregulated
1164	ENSG00000145012	-0.440028260927019	8.26225445617592	4.41410967940264	0.0356428740514616	0.112482655478591	0	black	n.s.
1165	ENSG00000145349	-0.201090566647958	8.04940864551298	1.82794029899166	0.176371020932399	0.369934697641911	0	black	n.s.
1166	ENSG00000145362	1.09125972321278	6.99668264374205	28.3810252796373	9.96371140255008e-08	1.70347352351567e-06	1	red	Upregulated
1167	ENSG00000145390	-2.21353853658787	9.03965662859605	14.7642195566189	0.000121825314056126	0.000965709394995857	-1	blue	Downregulated
1168	ENSG00000145391	-0.0151716667686276	8.05588202898915	0.0173106249002271	0.895324535972084	0.963457187494994	0	black	n.s.
1169	ENSG00000145425	0.117289881788155	8.93577463163472	0.429815449942275	0.512079518031098	0.707841759015567	0	black	n.s.
1170	ENSG00000145495	0.145625087199263	7.32482303581026	1.79249336074727	0.180622666703104	0.376402480262413	0	black	n.s.
1171	ENSG00000145555	-0.115183152494662	8.91597485454516	0.155958065646473	0.692905424750025	0.8497358706811	0	black	n.s.
1172	ENSG00000145592	0.116912032939978	9.61950065035561	0.428497386781551	0.512727180188169	0.707841759015567	0	black	n.s.
1173	ENSG00000145623	-0.380775005702722	8.67105564386845	4.04928962027719	0.0441899367736465	0.131498157075359	0	black	n.s.
1174	ENSG00000145675	-1.53815885334874	7.77740345051745	25.3734480436613	4.7237539793038e-07	6.74914438412858e-06	-1	blue	Downregulated
1175	ENSG00000145685	1.33492140301304	7.02861772410264	55.3806696637289	9.93082500240255e-14	4.84542286593127e-12	1	red	Upregulated
1176	ENSG00000145730	0.0634659430344623	9.57041485615123	0.0946475568919141	0.75834986394384	0.889217434618803	0	black	n.s.
1177	ENSG00000145741	0.0513548527694281	8.42682196815029	0.167185136343313	0.682625679037942	0.839102631981819	0	black	n.s.
1178	ENSG00000145817	0.355117013934234	6.96927986283098	5.80456169690634	0.0159846516194189	0.0606254241420141	0	black	n.s.
1179	ENSG00000145901	-0.476890904376643	7.34715500609353	11.3491316363522	0.000754832545540329	0.00460403710525475	-1	blue	Downregulated
1180	ENSG00000145907	-0.20416196557346	7.52263407558422	2.54241369643396	0.110825252449752	0.263905795217103	0	black	n.s.
1181	ENSG00000146072	0.231456247330858	6.82348501006018	1.24537736720345	0.264437215172578	0.48092068949433	0	black	n.s.
1182	ENSG00000146112	0.193494900420506	7.05805148921506	2.08987407473195	0.148278291991244	0.326619342232033	0	black	n.s.
1183	ENSG00000146122	-1.56085169609951	6.92967431995414	30.3233346150046	3.65699882819035e-08	6.87252212216674e-07	-1	blue	Downregulated
1184	ENSG00000146223	0.00477900362588826	7.21087583800963	0.00144376279109082	0.969690170667745	0.986664551630081	0	black	n.s.
1185	ENSG00000146242	0.537687535453148	6.83376345923743	8.74638989767226	0.00310215568363678	0.015481092717862	1	red	Upregulated
1186	ENSG00000146278	-0.372135551298917	7.14556238615974	5.9137074852481	0.0150235210374683	0.0575028713470806	0	black	n.s.
1187	ENSG00000146535	-0.28276700025881	7.54740441853228	4.45535865944253	0.0347919093657602	0.110802935781642	0	black	n.s.
1188	ENSG00000146648	0.30293564383562	8.23982336556431	5.32041021040305	0.0210770491118777	0.0746130287826853	0	black	n.s.
1189	ENSG00000146674	-0.0678992188955001	7.83204221317363	0.0343975407350854	0.852863749542504	0.936354621866138	0	black	n.s.
1190	ENSG00000146966	-0.336277934743246	7.39425043820504	5.78680242172992	0.0161469330038288	0.0609914699502584	0	black	n.s.
1191	ENSG00000147027	-1.05675383984461	9.62919062648369	14.0022935060853	0.000182587780333904	0.00136515451532804	-1	blue	Downregulated
1192	ENSG00000147065	0.0258165473241638	9.35629462930369	0.0306361100265065	0.861054693588097	0.941877341806382	0	black	n.s.
1193	ENSG00000147140	0.496938966226254	8.07337223856975	17.1758468116006	3.4074127928704e-05	0.000307699700689509	1	red	Upregulated
1194	ENSG00000147162	-0.0434908127882122	8.49418754167339	0.118645488102362	0.730508235288021	0.869580654360824	0	black	n.s.
1195	ENSG00000147251	-0.295062775025859	7.03254410737281	2.35004382102674	0.12527948565644	0.287495057292996	0	black	n.s.
1196	ENSG00000147257	-0.0447419746076031	6.31016090668226	0.00337541145415798	0.953670335426117	0.979233208140453	0	black	n.s.
1197	ENSG00000147274	0.562894566807098	7.56155492527848	13.5610609118003	0.000230926534423	0.00166496052275998	1	red	Upregulated
1198	ENSG00000147403	0.0417357890952755	10.4616060629467	0.039480649014827	0.84249947323317	0.930854820531988	0	black	n.s.
1199	ENSG00000147416	-0.0832978518167941	7.13106405728792	0.338027161459713	0.560970201251755	0.746185427675525	0	black	n.s.
1200	ENSG00000147526	-0.801514242181747	9.08301819011566	23.0899779258856	1.54594403599301e-06	1.91954717802466e-05	-1	blue	Downregulated
1201	ENSG00000147604	0.131073254460143	10.0912219536588	0.647177300145586	0.421123679800203	0.637029728834825	0	black	n.s.
1202	ENSG00000147649	-0.44355659359695	7.78527694085787	7.8207214350627	0.00516505741721452	0.0241036012803344	-1	blue	Downregulated
1203	ENSG00000147677	0.132146146779981	7.7296498811415	1.07667697987819	0.299442129412121	0.522791397223182	0	black	n.s.
1204	ENSG00000147853	0.0222837762197537	7.2824660825364	0.0209574988409074	0.884894798203555	0.956419973602392	0	black	n.s.
1205	ENSG00000147872	-0.0397073163482611	7.64299477782836	0.0267143541168053	0.870167866996875	0.946580545711709	0	black	n.s.
1206	ENSG00000148175	-1.36002150587155	9.45780243957172	104.15020858021	1.87544925356332e-24	3.5565337663028e-22	-1	blue	Downregulated
1207	ENSG00000148180	-0.436563277579299	9.69071185346249	5.9587531987425	0.0146443936334888	0.0562339048773388	0	black	n.s.
1208	ENSG00000148248	-0.0720719950654486	8.41061258765938	0.288023106291817	0.591490164136245	0.774929138203981	0	black	n.s.
1209	ENSG00000148303	0.19793775698882	10.3693548240609	1.54337337387153	0.214116382849111	0.421762771126766	0	black	n.s.
1210	ENSG00000148337	0.0916327964241164	7.4411073661201	0.550333000455259	0.458181662255798	0.662121246899432	0	black	n.s.
1211	ENSG00000148358	-0.173314383115048	7.71620390608913	1.61751918217621	0.203438049452775	0.410417573654245	0	black	n.s.
1212	ENSG00000148396	-0.108713842801151	7.39374800223309	0.752259738682479	0.385761725892907	0.607166246410246	0	black	n.s.
1213	ENSG00000148484	-0.277853468716446	7.39352696781527	3.76056107611242	0.0524749674149342	0.151610501423203	0	black	n.s.
1214	ENSG00000148516	-0.321593713967439	9.40415852342187	3.22030895109799	0.0727299018031798	0.193021087991645	0	black	n.s.
1215	ENSG00000148672	-0.179546579488954	7.36742430746884	2.2462564785758	0.133938074559991	0.301722271632982	0	black	n.s.
1216	ENSG00000148700	0.104201432938056	8.4176003921128	0.550530988430154	0.458100813701562	0.662121246899432	0	black	n.s.
1217	ENSG00000148730	-0.60438393482969	7.69971182463722	8.16482270594131	0.00427106487409593	0.0204590506134937	-1	blue	Downregulated
1218	ENSG00000148848	1.9243943174735	6.47091794139091	34.792660059733	3.66753556515314e-09	8.31573824881463e-08	1	red	Upregulated
1219	ENSG00000148926	-0.566118304869481	10.097385114809	9.36695161135297	0.00220932639389981	0.0119086688828812	-1	blue	Downregulated
1220	ENSG00000149090	0.484832020478978	8.6584966319152	14.7542003508142	0.000122474382671179	0.000965709394995857	1	red	Upregulated
1221	ENSG00000149115	-0.191301230645178	8.98714906520492	1.77669021023368	0.18255627533109	0.379295209502644	0	black	n.s.
1222	ENSG00000149131	-0.366543830000035	10.3390770711079	1.37795133055351	0.240450418690015	0.454741227005776	0	black	n.s.
1223	ENSG00000149212	0.626218495360364	7.50116894522701	19.1143224897713	1.23117493296392e-05	0.000122881861730274	1	red	Upregulated
1224	ENSG00000149218	-1.86594670894956	6.98343834677137	48.7299705279445	2.93743151651865e-12	1.17836195066498e-10	-1	blue	Downregulated
1225	ENSG00000149257	0.765691720474508	8.79363952939099	17.68629677136	2.60496478603637e-05	0.000250412743948013	1	red	Upregulated
1226	ENSG00000149273	0.0687607263690329	9.71777505478752	0.0553440510652763	0.814012244899802	0.917481929735516	0	black	n.s.
1227	ENSG00000149311	0.238713428970925	7.0691468801138	3.13957315378548	0.076413803449986	0.200502130813422	0	black	n.s.
1228	ENSG00000149451	0.219828060635836	8.72572581900502	0.686101749675402	0.407493493600497	0.625280281154339	0	black	n.s.
1229	ENSG00000149591	-1.22077509917511	8.93215783165051	10.6541043325746	0.00109826915834516	0.0063994119114749	-1	blue	Downregulated
1230	ENSG00000149806	0.0179262783393829	7.269235281343	0.00767914793345881	0.930170163089557	0.976023621833408	0	black	n.s.
1231	ENSG00000149925	0.195187361466004	10.1368944702877	1.05433638854902	0.3045104872191	0.526926611447932	0	black	n.s.
1232	ENSG00000150093	-0.240856126071803	11.6771466402511	1.4948930042662	0.22145883181551	0.430935749223092	0	black	n.s.
1233	ENSG00000150347	-0.0517735132681618	9.32709680306451	0.150989428724102	0.697591612367394	0.852870965575345	0	black	n.s.
1234	ENSG00000150403	-0.189962619760185	7.84833301305519	2.65656663107596	0.103123112161844	0.250716564067141	0	black	n.s.
1235	ENSG00000150457	0.0115639924940603	7.2500328696938	0.00671220996137833	0.934703906489698	0.97684987421719	0	black	n.s.
1236	ENSG00000150459	-0.0879673004396843	7.01345105435968	0.475015664038372	0.490688732883302	0.690206808357766	0	black	n.s.
1237	ENSG00000150593	0.692142122719965	7.16468109384312	24.3749138637682	7.92945693022264e-07	1.06031071515669e-05	1	red	Upregulated
1238	ENSG00000150687	0.790434201696552	8.84488336987789	4.97345048154079	0.0257392502222435	0.0863216655363344	0	black	n.s.
1239	ENSG00000150760	0.150655230072611	7.55155529317821	0.712775524706032	0.398523941974417	0.616706930978214	0	black	n.s.
1240	ENSG00000150938	-0.959149875861619	9.4312573902311	11.1933072585776	0.000820928934507473	0.00492085562466261	-1	blue	Downregulated
1241	ENSG00000150961	0.206140098855181	7.37958350951183	2.93864650223057	0.0864831729029908	0.21946946310905	0	black	n.s.
1242	ENSG00000150991	-0.167130077597375	12.4757756047641	1.2460468554234	0.264308851769184	0.48092068949433	0	black	n.s.
1243	ENSG00000150995	-0.360642080951284	7.29758283375901	2.43130883376446	0.118933558706392	0.276921028448506	0	black	n.s.
1244	ENSG00000151135	0.277881461084305	7.0850871961666	3.78756522136232	0.0516347063080162	0.149594421470195	0	black	n.s.
1245	ENSG00000151176	0.0182890666015947	7.08535679245852	0.00998983337336767	0.92038469249446	0.971931044807975	0	black	n.s.
1246	ENSG00000151208	-0.147604288770759	7.37689255120637	0.917099516129923	0.338237698857304	0.559828392764743	0	black	n.s.
1247	ENSG00000151239	0.105149506503604	7.50648638824644	0.74062787150234	0.389459822704829	0.608549206114062	0	black	n.s.
1248	ENSG00000151348	0.141727867162179	7.31688467071898	0.744390861000603	0.388257949013055	0.608064980476952	0	black	n.s.
1249	ENSG00000151414	-0.107689611218259	7.40742455316265	0.601220688325512	0.438112656856759	0.649540157926936	0	black	n.s.
1250	ENSG00000151632	-0.442284718447586	8.20944789465794	2.71278619433964	0.099546989671166	0.245205718041493	0	black	n.s.
1251	ENSG00000151726	-1.51069659274797	6.5169279835306	45.298414838907	1.69186011083241e-11	6.08486239861449e-10	-1	blue	Downregulated
1252	ENSG00000151835	0.837785109729091	7.70703823168175	13.0214440481269	0.000307944262625597	0.00208213097274302	1	red	Upregulated
1253	ENSG00000151914	0.456824990464629	9.94706407352781	9.0970897321376	0.0025601653117049	0.0132848379109861	1	red	Upregulated
1254	ENSG00000152102	0.104613293918141	7.71755991526868	0.855536064090369	0.354990914920035	0.575377660080181	0	black	n.s.
1255	ENSG00000152104	0.0786903951935444	7.54555220509494	0.149366398493152	0.699141587312484	0.852870965575345	0	black	n.s.
1256	ENSG00000152127	0.123778203912737	7.73242220261023	0.184194225762795	0.667793293453858	0.829680858405199	0	black	n.s.
1257	ENSG00000152223	-0.254324451331484	7.68926833323111	2.3272558356519	0.127125808689649	0.29044071620991	0	black	n.s.
1258	ENSG00000152234	0.066444983638259	8.3581914710142	0.309818294916474	0.57779170823603	0.761866942718305	0	black	n.s.
1259	ENSG00000152291	-0.00877481708668593	9.02900738514332	0.00345153418049904	0.953151425815085	0.979233208140453	0	black	n.s.
1260	ENSG00000152332	-0.565207107043672	7.55745713242129	23.6435025400619	1.15936698578329e-06	1.47465825142924e-05	-1	blue	Downregulated
1261	ENSG00000152377	-0.75346541210373	8.68721659053209	6.74650128890741	0.0093931701876494	0.0393456887779852	-1	blue	Downregulated
1262	ENSG00000152492	-0.0373222519894356	7.49330593688598	0.0501408997129236	0.822818278951388	0.920227428827562	0	black	n.s.
1263	ENSG00000152518	-0.544120719776409	9.0026698012419	11.3712538071665	0.000745895106211858	0.00456286566439277	-1	blue	Downregulated
1264	ENSG00000152558	-0.268421552276026	8.24914833994185	4.10502836884729	0.0427558741559936	0.128489447200066	0	black	n.s.
1265	ENSG00000152580	1.24876999721848	8.59643102129256	9.69298516099468	0.00184972792617809	0.0102348340955106	1	red	Upregulated
1266	ENSG00000152583	-4.51210845364359	5.95054731027347	190.571175599389	2.3859245651225e-43	4.97703864284553e-40	-1	blue	Downregulated
1267	ENSG00000152601	-0.770312773272418	8.52246822445377	13.4538070880662	0.000244509512423298	0.00172313122606419	-1	blue	Downregulated
1268	ENSG00000152661	0.276585752598691	7.31442374399337	2.28019016719799	0.13103580601616	0.297697049729182	0	black	n.s.
1269	ENSG00000152726	-0.0485005770270649	8.30718270714941	0.103853832546839	0.747253000865654	0.879170761311762	0	black	n.s.
1270	ENSG00000152767	-0.152334799272023	7.28991954851879	0.613188043124268	0.433589974454072	0.645813249065975	0	black	n.s.
1271	ENSG00000152795	-0.0073482777376239	7.60306206413862	0.00280567914576579	0.95775687681101	0.981759629006273	0	black	n.s.
1272	ENSG00000152818	-0.295753532130726	8.04736086362007	1.96046936436165	0.161463129692923	0.347946372458097	0	black	n.s.
1273	ENSG00000152894	0.362357798391277	7.25905003002876	5.17361605238489	0.0229324322125403	0.0792004198598661	0	black	n.s.
1274	ENSG00000152952	0.4074889805611	7.18479616162745	1.37388773158622	0.241145039133717	0.455641804015339	0	black	n.s.
1275	ENSG00000153071	0.00960473682694125	9.47981217644181	0.00455703282865727	0.946179046036713	0.978547094711246	0	black	n.s.
1276	ENSG00000153113	-0.265513838348015	8.75284678318704	4.39474359320425	0.0360498801096254	0.113423906347932	0	black	n.s.
1277	ENSG00000153147	0.156526398133774	7.30873720788504	1.61080519205995	0.204378653850021	0.411916784474535	0	black	n.s.
1278	ENSG00000153187	0.0250922085165043	8.52212187904129	0.0307675123665376	0.860760071972325	0.941877341806382	0	black	n.s.
1279	ENSG00000153201	-0.00623761537786117	7.87679209618875	0.00283455621768525	0.957540246786192	0.981759629006273	0	black	n.s.
1280	ENSG00000153207	-1.19636977351945	6.85742951322358	22.477929251917	2.1257204009409e-06	2.53539711997014e-05	-1	blue	Downregulated
1281	ENSG00000153250	-0.19270780576943	7.93721927890223	2.36101953489931	0.124400862863113	0.286729023018356	0	black	n.s.
1282	ENSG00000153317	-0.19873590379854	7.91215300002449	2.63487381641358	0.10454036657064	0.252982836039854	0	black	n.s.
1283	ENSG00000153786	-0.0395418435761952	8.08143423815458	0.0703177695430668	0.790874668915563	0.905966259943912	0	black	n.s.
1284	ENSG00000153827	-0.0740081213101101	8.36884472130356	0.418702651083265	0.517585106985281	0.710873334572007	0	black	n.s.
1285	ENSG00000153904	-1.23657654416067	7.58971177971601	13.4733386121727	0.000241977357050423	0.00171106700612604	-1	blue	Downregulated
1286	ENSG00000153936	-0.756021549808203	6.62030333043013	6.54475633014971	0.0105193734590492	0.0429420998739269	-1	blue	Downregulated
1287	ENSG00000154096	0.284688873075061	8.88696149485769	0.682985954722369	0.408560413812735	0.625280281154339	0	black	n.s.
1288	ENSG00000154175	-0.0991579231161025	8.80337610641361	0.143004509876164	0.705312205504173	0.856325291372847	0	black	n.s.
1289	ENSG00000154188	-0.497547235711256	7.45718012601879	1.70180094553947	0.192052621044958	0.393151881746596	0	black	n.s.
1290	ENSG00000154229	-0.119181446991656	7.84187034833064	0.409361169849191	0.52229392848908	0.715369163248424	0	black	n.s.
1291	ENSG00000154258	-0.169385969443838	6.91962448828558	0.298057971602361	0.585102467267658	0.770491960357198	0	black	n.s.
1292	ENSG00000154262	-0.945244764984061	7.24009249644363	29.3666162181672	5.99006915947961e-08	1.08654645797169e-06	-1	blue	Downregulated
1293	ENSG00000154277	0.230036416083508	8.18030268065818	0.60125351423607	0.438100152913799	0.649540157926936	0	black	n.s.
1294	ENSG00000154305	0.25107338795048	7.05004632394947	4.0197447360495	0.0449705194961717	0.133061707331935	0	black	n.s.
1295	ENSG00000154330	0.289552266839002	7.24063489589652	1.27816155597193	0.25824114287257	0.476296219303431	0	black	n.s.
1296	ENSG00000154380	-0.211388223710645	8.29670401901373	1.38701710270436	0.238909486120144	0.453269098886542	0	black	n.s.
1297	ENSG00000154734	-2.20257393264836	10.8837759527152	60.6986512447365	6.65156997375923e-15	4.3359921766443e-13	-1	blue	Downregulated
1298	ENSG00000154736	-2.03864275490925	7.88300687117287	19.1718671507	1.1946107839263e-05	0.000119805677657224	-1	blue	Downregulated
1299	ENSG00000155096	0.202684348984034	7.16081657089278	2.09234756715874	0.1480384345182	0.326619342232033	0	black	n.s.
1300	ENSG00000155130	1.27468710110566	8.51176198012064	54.9672389683979	1.22555710617183e-13	5.81025482607827e-12	1	red	Upregulated
1301	ENSG00000155254	-0.0134018590280643	7.28935844751565	0.0133382314177481	0.90805574666709	0.967077254713211	0	black	n.s.
1302	ENSG00000155366	-0.0728673647778328	7.01963556770922	0.171123693228225	0.679115070835085	0.837254159433799	0	black	n.s.
1303	ENSG00000155506	-0.161914397680784	8.06836966933224	1.35971117297856	0.243587544098032	0.458129467369305	0	black	n.s.
1304	ENSG00000155511	-0.773179504558163	7.50526629953786	7.28572004478925	0.00695048666113031	0.030619907346871	-1	blue	Downregulated
1305	ENSG00000155660	0.409712584386363	7.93348269036922	4.21179750590926	0.0401437764610533	0.122606028840054	0	black	n.s.
1306	ENSG00000155760	0.536351441894675	6.78181518869342	5.32557591430862	0.0210146629099457	0.0745520184186169	0	black	n.s.
1307	ENSG00000156011	0.624533959117552	7.0033197484834	8.2410867662949	0.00409526047292032	0.0197747994132217	1	red	Upregulated
1308	ENSG00000156261	-0.182278364370491	7.2645473780799	2.52656128502163	0.111943932578605	0.26596246396238	0	black	n.s.
1309	ENSG00000156467	0.297561128120568	7.1618868998659	5.09744600956488	0.0239610988309439	0.0816713270610278	0	black	n.s.
1310	ENSG00000156471	0.605424467522254	7.18886593109817	13.4054587414618	0.000250893091064111	0.00174454329319912	1	red	Upregulated
1311	ENSG00000156482	0.151408409515917	7.63719522989469	0.580437286312304	0.44614096969501	0.656311750905354	0	black	n.s.
1312	ENSG00000156508	0.27980710512342	14.002766260732	2.54515114213882	0.11063332356424	0.263749843377149	0	black	n.s.
1313	ENSG00000156515	-0.120213040388065	7.27138865895426	0.666391014715451	0.414312700343985	0.630353389800005	0	black	n.s.
1314	ENSG00000156535	-0.0135508844456428	7.94604352119809	0.00476427230771037	0.944970748005633	0.978267484039578	0	black	n.s.
1315	ENSG00000156599	-0.183725424530231	7.31457288199179	1.91009030211077	0.16695322810092	0.355021703134634	0	black	n.s.
1316	ENSG00000156639	0.120021358849958	7.01287729655889	0.683587243718179	0.408354199840886	0.625280281154339	0	black	n.s.
1317	ENSG00000156642	-0.136731495231114	7.37848552370411	0.782449841932078	0.376392936728347	0.598441818609246	0	black	n.s.
1318	ENSG00000156675	-1.45033823427708	6.67475984477299	14.1539070713357	0.000168446921268483	0.00129183925649285	-1	blue	Downregulated
1319	ENSG00000156804	-1.01664042455303	7.8855076759875	13.1729671762109	0.000284016662403401	0.00195530943159569	-1	blue	Downregulated
1320	ENSG00000156976	0.240164940217002	8.58414620490838	4.50938969539685	0.0337092665643212	0.107683813251415	0	black	n.s.
1321	ENSG00000157106	-0.00569393116288038	7.64119685845422	0.00170286120709306	0.967084046188797	0.985855813573272	0	black	n.s.
1322	ENSG00000157110	-0.80242248423066	7.55166058084592	42.1400663177857	8.49644424870778e-11	2.68539131860673e-09	-1	blue	Downregulated
1323	ENSG00000157214	-1.89539192134562	7.55650655091262	63.9541764200395	1.27347059039829e-15	9.83873945026232e-14	-1	blue	Downregulated
1324	ENSG00000157227	0.217740622486499	10.8116529805585	1.68821108533405	0.193836955440975	0.394481842975487	0	black	n.s.
1325	ENSG00000157240	-0.0635325876894334	6.93961185377561	0.0954818138483233	0.75732052506814	0.888509907363408	0	black	n.s.
1326	ENSG00000157483	-0.8191741678405	7.13935375976235	12.3093934754214	0.000450684398767386	0.00295637627619109	-1	blue	Downregulated
1327	ENSG00000157514	-3.24951729467333	7.10030106802744	60.1053235263548	8.99148218768866e-15	5.51653877750546e-13	-1	blue	Downregulated
1328	ENSG00000157613	1.06976523326247	7.48700312880095	63.7661950301676	1.40097102626394e-15	1.04372341456664e-13	1	red	Upregulated
1329	ENSG00000157637	-0.175631822938952	7.37869032128744	1.49911538898759	0.2208075239489	0.430069556449492	0	black	n.s.
1330	ENSG00000157916	-0.143830892449562	7.11126059318829	1.5268211561757	0.216590160165446	0.425030173193904	0	black	n.s.
1331	ENSG00000157933	0.142939966713943	7.09401981804457	0.913130244978689	0.33928523456477	0.559928005776986	0	black	n.s.
1332	ENSG00000157954	-0.241065793310239	7.0187682535877	3.03555623517898	0.081458626280928	0.210300364383683	0	black	n.s.
1333	ENSG00000158195	-0.155271140227882	8.09715848852005	1.46638131186605	0.225917510180046	0.435548915189997	0	black	n.s.
1334	ENSG00000158270	0.155120504878066	8.03746703246606	0.337546660185495	0.561248770864285	0.746185427675525	0	black	n.s.
1335	ENSG00000158290	0.0558891483391629	7.29843163099137	0.239979121304039	0.624221194865304	0.796894377288265	0	black	n.s.
1336	ENSG00000158417	0.100636888597458	7.69531005548173	0.693967878412124	0.40481802835879	0.622292120233188	0	black	n.s.
1337	ENSG00000158710	0.248026474095259	9.23037698914682	1.42293525898786	0.232920877448033	0.445346425624745	0	black	n.s.
1338	ENSG00000158747	-0.79423083692475	6.74406041732047	12.1559232073649	0.000489322163041692	0.00316014251425687	-1	blue	Downregulated
1339	ENSG00000159069	-0.122878214614658	7.00813627612561	0.519882550239473	0.470891787010839	0.676501561780035	0	black	n.s.
1340	ENSG00000159140	0.115906939680156	8.56516837598667	0.970178904359042	0.324635564725135	0.549221239267341	0	black	n.s.
1341	ENSG00000159176	-0.416647687799004	7.84617028575782	1.78302546895634	0.181778254720922	0.378432574199445	0	black	n.s.
1342	ENSG00000159200	-1.05934975627959	7.49185518934246	5.55290521925292	0.0184500388932437	0.0672845823973886	0	black	n.s.
1343	ENSG00000159202	-0.00454519804349426	7.58567765365809	0.00166783032933893	0.967424185227463	0.985855813573272	0	black	n.s.
1344	ENSG00000159216	-0.393820189527833	7.7798693093732	9.12597955923002	0.00252004914985925	0.013125958147174	-1	blue	Downregulated
1345	ENSG00000159335	-0.172036513135508	7.99951512614746	0.955250283091658	0.328386473802704	0.551097493445245	0	black	n.s.
1346	ENSG00000159377	0.0097289846644066	7.36537771898299	0.0048277839316313	0.944605755988342	0.978267484039578	0	black	n.s.
1347	ENSG00000159403	-0.137615634878079	10.6288500799188	0.577081436986049	0.447458583660654	0.657322961631074	0	black	n.s.
1348	ENSG00000159461	-0.0521052094287167	7.12688458596857	0.120591865904004	0.728393447749388	0.868244989717271	0	black	n.s.
1349	ENSG00000159658	-0.172930243722172	7.68274037356774	2.06318048898607	0.150894935524609	0.330637432252451	0	black	n.s.
1350	ENSG00000159674	1.06057839469984	9.12609637375465	9.00129162242547	0.00269788865608757	0.0137799202102695	1	red	Upregulated
1351	ENSG00000159692	0.341468739060999	7.03980787484184	5.16315922077523	0.0230708947438789	0.0794156541843754	0	black	n.s.
1352	ENSG00000159840	-0.609357139386352	9.01404877092664	20.2874651326791	6.66357164751701e-06	7.02030831147499e-05	-1	blue	Downregulated
1353	ENSG00000159842	0.545724406635956	8.031194208458	17.395016359897	3.03621020702744e-05	0.000281874668905116	1	red	Upregulated
1354	ENSG00000160007	0.255248902239524	7.52635379899624	4.61437961409177	0.0317049617711746	0.102256438754437	0	black	n.s.
1355	ENSG00000160014	0.262049879505505	8.1630020186294	5.20421019788458	0.0225322494633939	0.0780768644196674	0	black	n.s.
1356	ENSG00000160209	-0.0762569819893339	7.02969280755278	0.231289118003055	0.630569610062592	0.802543140079663	0	black	n.s.
1357	ENSG00000160211	0.3473236685585	7.70433858770601	1.51181083897082	0.218862976224102	0.42758677320414	0	black	n.s.
